0.00,0.87,0.04,0.06,0.12,0.05,-0.03,0.07,0.09,0.08,0.06,0.03,0.06,0.02,-0.02,0.03,N/A,-0.01,N/A,N/A,0.01,-0.05,0.01,-0.04,-0.02,N/A,0.05,0.05,N/A,N/A,-0.03,0.07,-0.01,0.04,N/A,0.46,0.20,0.18,N/A,0.07,0.05,0.18,0.02,0.20,0.06,-0.01,-0.03,0.01,N/A,0.05,N/A,0.01,0.10,0.11,0.19,-0.07,0.03,0.03,0.04,N/A,0.06,0.31,0.22,N/A,0.10,0.09,-0.03,-0.05,N/A,0.03,-0.05,0.31,0.15,1,0.14,-0.04,0.09,N/A,-0.05,0.04,0.06,0.07,0.07,0.06,N/A,0.12,-0.10,0.11,0.44,N/A,0.04,0.25
0.14,0.17,0.10,0.11,0.08,0.14,0.24,0.26,0.36,0.10,0.06,0.15,0.11,0.08,0.13,0.07,N/A,0.15,N/A,N/A,0.07,0.13,0.12,0.04,0.07,N/A,0.13,0.21,N/A,N/A,0.12,0.08,0.08,0.14,N/A,0.11,0.09,0.58,N/A,0.05,0.06,0.05,0.10,0.13,0.11,0.17,0.11,0.26,N/A,0.03,N/A,0.06,0.47,0.54,0.13,0.01,0.19,0.17,0.14,N/A,0.17,0.13,0.09,N/A,0.11,0.49,0.11,0.13,N/A,0.45,0.16,0.13,0.13,0.14,1,0.21,0.10,N/A,0.09,0.27,0.56,0.10,0.23,0.46,N/A,0.15,0.03,0.06,0.23,N/A,0.35,0.19
0.05,-0.04,0.03,0.07,0.08,0.07,0.05,0.05,0.09,0.06,0.03,0.45,0.07,0.03,0.05,0.04,N/A,0.11,N/A,N/A,0.11,0.29,-0.01,-0.04,-0.01,N/A,0.02,0.39,N/A,N/A,0.04,0.09,0.03,0.24,N/A,0.02,0.08,0.24,N/A,0.11,0.04,0.03,0.02,0.07,0.07,0.01,0.09,0.05,N/A,-0.03,N/A,0.06,0.14,0.20,0.09,0.05,0.08,0.09,0.24,N/A,0.02,0.01,0.02,N/A,0.01,0.17,0.04,0.29,N/A,0.12,0.07,0.01,0.02,-0.04,0.21,1,0.03,N/A,0.03,0.04,0.11,0.08,0.15,0.19,N/A,0.22,0.10,-0.02,-0.03,N/A,0.09,0.10
0.12,0.08,0.13,-0.02,0.04,-0.05,0.04,0.06,0.12,-0.01,0.01,0.02,-0.02,0.11,0.11,-0.00,N/A,0.03,N/A,N/A,0.03,0.04,-0.04,-0.06,0.13,N/A,-0.05,0.12,N/A,N/A,-0.00,-0.05,0.02,0.00,N/A,0.12,0.16,0.10,N/A,-0.04,0.05,0.07,0.03,0.11,-0.02,-0.05,0.06,0.10,N/A,0.09,N/A,0.03,0.15,0.10,0.06,-0.03,0.07,-0.04,0.00,N/A,0.15,0.10,0.06,N/A,0.07,0.14,0.05,0.04,N/A,0.16,0.04,0.10,0.16,0.09,0.10,0.03,1,N/A,-0.00,0.06,0.17,0.17,0.03,0.10,N/A,0.11,0.05,-0.07,0.10,N/A,0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,-0.08,0.05,0.03,-0.04,0.11,-0.06,0.12,0.13,-0.00,-0.04,0.05,0.03,0.03,0.00,0.00,N/A,-0.02,N/A,N/A,-0.03,0.42,0.02,0.06,-0.03,N/A,0.15,0.02,N/A,N/A,0.09,0.01,0.00,0.01,N/A,0.02,0.06,0.09,N/A,0.02,0.04,0.03,0.09,0.01,0.03,0.03,0.06,0.06,N/A,0.08,N/A,-0.03,0.14,0.09,-0.05,0.04,0.02,0.01,0.01,N/A,0.00,0.01,0.01,N/A,0.04,0.15,0.09,0.42,N/A,0.11,0.06,0.01,-0.06,-0.05,0.09,0.03,-0.00,N/A,1,0.03,0.16,0.00,0.02,0.02,N/A,0.03,0.03,-0.07,0.02,N/A,0.11,-0.02
0.06,0.10,0.02,-0.01,0.04,0.09,0.05,0.02,0.11,0.00,0.01,0.07,-0.01,-0.02,0.05,0.01,N/A,0.00,N/A,N/A,-0.08,-0.01,-0.00,0.04,0.00,N/A,0.24,0.05,N/A,N/A,-0.00,0.08,0.03,0.03,N/A,0.07,0.31,0.16,N/A,0.05,-0.03,0.12,0.02,0.09,-0.01,0.05,0.02,0.08,N/A,-0.03,N/A,0.06,0.11,0.18,0.07,-0.04,-0.00,0.06,0.03,N/A,0.09,0.13,0.05,N/A,0.02,0.09,0.05,-0.01,N/A,0.18,0.04,0.13,0.11,0.04,0.27,0.04,0.06,N/A,0.03,1,0.19,0.04,-0.03,0.10,N/A,0.02,0.01,0.06,0.13,N/A,0.08,0.00
0.16,0.04,0.20,0.10,0.07,0.12,0.18,0.18,0.46,0.10,0.09,0.07,0.10,0.19,0.14,0.12,N/A,0.14,N/A,N/A,0.09,0.11,0.09,0.20,0.02,N/A,0.37,0.11,N/A,N/A,0.07,0.21,0.06,0.10,N/A,0.09,0.18,0.51,N/A,0.04,0.02,0.01,0.12,0.13,0.10,0.13,0.05,0.33,N/A,0.06,N/A,0.04,0.53,0.52,0.13,0.10,0.19,0.11,0.10,N/A,0.22,0.16,0.04,N/A,0.08,0.46,0.15,0.11,N/A,0.50,0.12,0.16,0.05,0.06,0.56,0.11,0.17,N/A,0.16,0.19,1,0.12,0.23,0.49,N/A,0.18,0.02,0.05,0.03,N/A,0.33,0.15
0.03,0.02,0.02,0.03,-0.02,0.02,0.06,0.06,0.07,0.03,-0.02,0.12,0.03,-0.00,0.06,-0.01,N/A,0.02,N/A,N/A,0.01,0.01,-0.00,-0.06,-0.01,N/A,-0.01,0.08,N/A,N/A,0.04,0.10,0.10,0.06,N/A,0.08,-0.02,0.19,N/A,0.09,-0.01,0.00,0.00,-0.05,0.03,0.01,0.04,0.04,N/A,0.03,N/A,-0.02,0.11,0.15,0.08,-0.02,0.05,0.12,0.06,N/A,0.09,0.10,0.02,N/A,0.25,0.24,0.05,0.01,N/A,0.08,0.13,0.10,0.04,0.07,0.10,0.08,0.17,N/A,0.00,0.04,0.12,1,0.06,0.11,N/A,0.10,0.11,0.06,0.05,N/A,0.12,-0.02
0.05,0.04,0.07,0.76,0.02,0.08,0.10,0.09,0.21,0.72,0.02,0.19,0.76,0.07,0.10,0.01,N/A,0.11,N/A,N/A,0.64,0.11,0.03,0.02,0.04,N/A,0.03,0.14,N/A,N/A,0.08,0.03,0.01,0.23,N/A,0.02,0.03,0.32,N/A,-0.01,0.10,-0.04,0.03,0.07,0.76,0.03,0.05,0.13,N/A,0.04,N/A,-0.03,0.22,0.27,0.09,0.04,0.17,0.67,0.23,N/A,0.11,0.06,0.00,N/A,0.09,0.28,0.13,0.11,N/A,0.17,0.07,0.06,0.00,0.07,0.23,0.15,0.03,N/A,0.02,-0.03,0.23,0.06,1,0.46,N/A,0.12,0.08,0.08,0.02,N/A,0.24,0.13
0.12,0.05,0.09,0.09,0.11,0.16,0.20,0.16,0.31,0.10,0.10,0.16,0.09,0.07,0.14,0.11,N/A,0.16,N/A,N/A,0.48,0.07,0.05,0.20,0.09,N/A,0.11,0.17,N/A,N/A,0.17,0.08,0.10,0.16,N/A,0.02,0.11,0.55,N/A,0.14,0.04,0.05,0.07,0.15,0.09,0.02,0.05,0.27,N/A,0.01,N/A,0.01,0.49,0.49,0.15,0.08,0.22,0.28,0.16,N/A,0.24,0.24,0.07,N/A,0.05,0.43,0.16,0.07,N/A,0.42,0.18,0.24,0.16,0.06,0.46,0.19,0.10,N/A,0.02,0.10,0.49,0.11,0.46,1,N/A,0.18,0.07,0.06,0.10,N/A,0.35,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.10,0.06,0.05,0.03,0.01,0.12,0.10,0.12,0.06,-0.00,0.07,0.05,0.03,0.04,-0.03,N/A,-0.01,N/A,N/A,0.08,0.05,0.05,-0.03,-0.01,N/A,0.10,0.08,N/A,N/A,-0.01,0.01,-0.01,0.08,N/A,0.05,0.02,0.21,N/A,-0.00,-0.00,-0.01,-0.05,0.16,0.05,0.05,-0.05,0.12,N/A,0.04,N/A,0.01,0.18,0.20,0.08,0.02,0.07,0.14,0.08,N/A,0.06,0.07,0.02,N/A,-0.05,0.23,0.05,0.05,N/A,0.09,0.11,0.07,0.16,0.12,0.15,0.22,0.11,N/A,0.03,0.02,0.18,0.10,0.12,0.18,N/A,1,0.05,0.06,0.02,N/A,0.17,0.08
0.02,-0.04,-0.09,0.05,-0.07,0.01,0.07,-0.01,0.06,0.05,0.10,0.06,0.05,-0.08,0.07,-0.06,N/A,0.04,N/A,N/A,0.03,-0.03,-0.09,-0.03,0.02,N/A,0.03,-0.04,N/A,N/A,-0.02,0.13,-0.02,0.04,N/A,-0.02,0.01,0.06,N/A,0.01,-0.05,-0.02,-0.00,-0.03,0.05,0.02,0.05,0.05,N/A,0.01,N/A,0.04,0.04,0.08,-0.01,-0.02,0.05,-0.02,0.04,N/A,0.01,-0.03,-0.04,N/A,-0.03,0.03,-0.00,-0.03,N/A,0.04,0.07,-0.03,-0.04,-0.10,0.03,0.10,0.05,N/A,0.03,0.01,0.02,0.11,0.08,0.07,N/A,0.05,1,-0.02,-0.05,N/A,0.09,-0.00
0.06,0.08,0.05,0.02,0.06,0.01,0.01,-0.00,0.04,0.02,0.02,0.12,0.02,0.04,-0.00,0.05,N/A,-0.03,N/A,N/A,0.09,0.01,0.09,0.06,-0.01,N/A,0.18,-0.02,N/A,N/A,0.00,0.11,-0.04,0.08,N/A,-0.01,-0.02,0.10,N/A,0.03,-0.03,0.01,0.02,0.03,0.02,0.02,0.05,0.06,N/A,-0.04,N/A,-0.03,-0.00,0.09,0.51,0.01,0.05,0.09,0.08,N/A,0.03,0.10,-0.01,N/A,0.08,-0.01,0.04,0.01,N/A,0.01,-0.00,0.10,0.02,0.11,0.06,-0.02,-0.07,N/A,-0.07,0.06,0.05,0.06,0.08,0.06,N/A,0.06,-0.02,1,0.05,N/A,0.02,-0.01
-0.00,0.47,-0.00,-0.02,0.04,-0.01,0.02,0.15,0.10,-0.02,0.05,-0.04,-0.02,-0.01,0.02,-0.01,N/A,-0.01,N/A,N/A,0.00,0.01,-0.02,0.06,-0.00,N/A,0.05,0.15,N/A,N/A,-0.02,0.02,-0.02,-0.06,N/A,0.37,0.23,0.19,N/A,0.01,0.07,0.18,0.01,0.41,-0.02,-0.02,-0.00,0.05,N/A,0.05,N/A,-0.07,0.11,0.11,0.13,-0.05,0.05,-0.02,-0.06,N/A,0.07,0.23,0.21,N/A,0.02,0.10,-0.02,0.01,N/A,0.07,0.05,0.23,0.19,0.44,0.23,-0.03,0.10,N/A,0.02,0.13,0.03,0.05,0.02,0.10,N/A,0.02,-0.05,0.05,1,N/A,0.09,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.03,0.03,0.14,0.07,0.08,0.13,0.18,0.25,0.13,0.12,0.12,0.14,0.02,0.16,0.05,N/A,0.21,N/A,N/A,0.09,0.03,-0.00,0.08,0.02,N/A,0.06,0.08,N/A,N/A,0.10,0.10,0.02,0.14,N/A,0.07,0.06,0.44,N/A,0.04,0.09,0.06,0.06,0.09,0.14,0.11,0.03,0.13,N/A,0.07,N/A,0.08,0.35,0.42,0.00,0.03,0.13,0.12,0.14,N/A,0.17,0.17,0.06,N/A,-0.03,0.36,0.14,0.03,N/A,0.27,0.11,0.17,0.12,0.04,0.35,0.09,0.05,N/A,0.11,0.08,0.33,0.12,0.24,0.35,N/A,0.17,0.09,0.02,0.09,N/A,1,0.12
0.11,0.29,-0.04,0.12,0.02,0.03,0.12,0.07,0.18,0.11,0.04,-0.03,0.12,-0.04,0.07,0.02,N/A,0.02,N/A,N/A,0.00,0.01,-0.00,0.11,0.12,N/A,-0.00,0.13,N/A,N/A,0.04,0.02,-0.05,0.01,N/A,-0.04,0.02,0.20,N/A,0.06,-0.02,0.03,0.06,0.04,0.12,0.06,0.10,0.10,N/A,0.13,N/A,0.04,0.17,0.18,0.01,-0.01,0.08,0.07,0.01,N/A,0.07,0.13,0.21,N/A,0.12,0.18,0.04,0.01,N/A,0.09,0.05,0.13,-0.00,0.25,0.19,0.10,0.03,N/A,-0.02,0.00,0.15,-0.02,0.13,0.16,N/A,0.08,-0.00,-0.01,0.07,N/A,0.12,1
