0.08,N/A,-0.01,-0.00,N/A,0.06,-0.09,-0.01,N/A,0.09,0.03,-0.02,0.11,-0.00,N/A,0.14,N/A,0.09,N/A,0.03,0.05,N/A,-0.01,-0.03,0.07,N/A,0.03,-0.01,0.06,N/A,N/A,-0.04,0.02,0.09,N/A,N/A,N/A,1,0.05,N/A,0.01,N/A,-0.07,0.05,0.18,-0.06,0.01,-0.04,0.09,N/A,-0.05,-0.09,0.01,0.02,N/A,-0.01,-0.01,0.12,0.09
0.94,N/A,0.06,0.14,N/A,0.86,0.06,0.09,N/A,0.93,0.07,0.06,0.38,0.12,N/A,0.00,N/A,0.84,N/A,0.19,0.36,N/A,0.06,0.06,0.93,N/A,0.34,0.06,0.72,N/A,N/A,0.02,0.10,0.94,N/A,N/A,N/A,0.05,1,N/A,0.03,N/A,0.13,-0.01,0.22,0.05,0.12,0.05,0.95,N/A,0.13,0.06,0.07,-0.01,N/A,0.01,0.11,0.40,0.94
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,N/A,0.02,0.36,N/A,0.04,0.11,0.12,N/A,0.04,0.07,0.12,0.15,0.19,N/A,0.00,N/A,0.04,N/A,0.00,0.08,N/A,0.05,0.39,0.01,N/A,0.09,-0.13,0.26,N/A,N/A,0.21,0.05,0.05,N/A,N/A,N/A,0.01,0.03,N/A,1,N/A,0.14,0.02,0.04,-0.02,0.08,0.06,0.04,N/A,0.14,0.11,0.07,0.03,N/A,0.06,0.04,0.13,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,N/A,0.01,0.11,N/A,0.08,0.72,0.17,N/A,0.09,0.03,0.18,0.08,0.16,N/A,0.07,N/A,0.11,N/A,0.05,0.09,N/A,0.02,0.08,0.08,N/A,0.06,0.04,0.14,N/A,N/A,0.10,-0.00,0.10,N/A,N/A,N/A,-0.07,0.13,N/A,0.14,N/A,1,-0.15,0.03,-0.04,0.64,0.11,0.10,N/A,0.08,0.72,0.00,0.07,N/A,-0.06,0.05,0.11,0.10
0.04,N/A,0.07,0.01,N/A,0.04,-0.15,-0.06,N/A,0.01,-0.00,-0.05,0.09,0.01,N/A,0.05,N/A,0.01,N/A,0.05,0.10,N/A,0.00,-0.00,-0.03,N/A,0.08,-0.02,-0.00,N/A,N/A,-0.04,-0.01,-0.01,N/A,N/A,N/A,0.05,-0.01,N/A,0.02,N/A,-0.15,1,-0.01,0.07,-0.05,0.01,-0.01,N/A,-0.08,-0.15,0.07,0.01,N/A,0.04,-0.08,0.10,-0.01
0.23,N/A,0.02,0.11,N/A,0.26,-0.01,0.03,N/A,0.27,0.05,0.07,0.29,0.07,N/A,0.10,N/A,0.27,N/A,0.12,0.31,N/A,0.05,0.03,0.20,N/A,0.29,0.13,0.25,N/A,N/A,0.05,0.07,0.27,N/A,N/A,N/A,0.18,0.22,N/A,0.04,N/A,0.03,-0.01,1,0.01,0.05,-0.05,0.25,N/A,0.03,-0.01,0.00,-0.03,N/A,0.04,0.09,0.29,0.27
0.03,N/A,-0.00,0.09,N/A,0.05,-0.04,0.05,N/A,0.04,0.03,-0.03,0.18,0.02,N/A,-0.11,N/A,0.09,N/A,0.10,0.09,N/A,0.03,0.04,0.01,N/A,0.11,-0.03,0.09,N/A,N/A,0.05,0.02,0.05,N/A,N/A,N/A,-0.06,0.05,N/A,-0.02,N/A,-0.04,0.07,0.01,1,-0.01,0.08,0.04,N/A,-0.07,-0.04,-0.00,0.02,N/A,0.01,0.04,0.16,0.05
0.08,N/A,-0.00,0.15,N/A,0.08,-0.07,0.05,N/A,0.08,-0.00,0.10,-0.01,0.06,N/A,-0.04,N/A,0.09,N/A,0.04,0.06,N/A,0.03,0.12,0.07,N/A,0.06,0.04,0.15,N/A,N/A,0.01,-0.02,0.09,N/A,N/A,N/A,0.01,0.12,N/A,0.08,N/A,0.64,-0.05,0.05,-0.01,1,-0.01,0.09,N/A,-0.09,-0.07,-0.05,0.01,N/A,-0.04,0.07,0.05,0.09
0.04,N/A,-0.01,-0.00,N/A,0.07,0.16,0.06,N/A,0.05,-0.03,-0.05,0.12,-0.01,N/A,-0.01,N/A,0.05,N/A,0.02,0.09,N/A,0.03,0.00,0.03,N/A,0.05,-0.02,0.03,N/A,N/A,0.11,-0.01,0.05,N/A,N/A,N/A,-0.04,0.05,N/A,0.06,N/A,0.11,0.01,-0.05,0.08,-0.01,1,0.04,N/A,-0.06,0.16,-0.02,0.04,N/A,-0.01,0.05,0.12,0.05
0.99,N/A,0.06,0.15,N/A,0.90,0.05,0.10,N/A,0.98,0.09,0.05,0.40,0.10,N/A,0.02,N/A,0.88,N/A,0.19,0.38,N/A,0.04,0.07,0.98,N/A,0.34,0.05,0.76,N/A,N/A,0.04,0.10,0.99,N/A,N/A,N/A,0.09,0.95,N/A,0.04,N/A,0.10,-0.01,0.25,0.04,0.09,0.04,1,N/A,0.12,0.05,0.08,0.01,N/A,0.02,0.11,0.42,0.99
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,0.04,-0.01,N/A,0.11,0.18,0.02,N/A,0.11,-0.00,0.01,0.08,0.01,N/A,0.02,N/A,0.12,N/A,0.05,0.02,N/A,0.06,-0.05,0.12,N/A,0.00,-0.04,0.07,N/A,N/A,0.01,0.07,0.12,N/A,N/A,N/A,-0.05,0.13,N/A,0.14,N/A,0.08,-0.08,0.03,-0.07,-0.09,-0.06,0.12,N/A,1,0.18,0.04,0.06,N/A,-0.03,0.07,0.01,0.12
0.04,N/A,0.02,0.01,N/A,0.03,1.00,0.18,N/A,0.04,0.04,0.15,0.12,0.15,N/A,0.13,N/A,0.06,N/A,0.03,0.06,N/A,-0.01,-0.01,0.04,N/A,0.02,0.02,0.05,N/A,N/A,0.12,0.01,0.06,N/A,N/A,N/A,-0.09,0.06,N/A,0.11,N/A,0.72,-0.15,-0.01,-0.04,-0.07,0.16,0.05,N/A,0.18,1,0.05,0.07,N/A,-0.04,-0.01,0.10,0.06
0.07,N/A,0.02,0.08,N/A,0.03,0.05,0.23,N/A,0.08,0.04,0.02,0.10,0.52,N/A,0.12,N/A,0.09,N/A,0.06,0.09,N/A,0.03,-0.02,0.05,N/A,0.12,0.06,0.10,N/A,N/A,0.05,0.18,0.07,N/A,N/A,N/A,0.01,0.07,N/A,0.07,N/A,0.00,0.07,0.00,-0.00,-0.05,-0.02,0.08,N/A,0.04,0.05,1,0.03,N/A,0.07,0.07,0.15,0.07
-0.01,N/A,0.00,0.05,N/A,0.00,0.07,0.01,N/A,0.01,-0.03,-0.03,0.03,0.00,N/A,0.07,N/A,0.00,N/A,-0.01,0.07,N/A,-0.11,-0.03,-0.02,N/A,0.22,-0.02,0.04,N/A,N/A,0.04,0.10,0.01,N/A,N/A,N/A,0.02,-0.01,N/A,0.03,N/A,0.07,0.01,-0.03,0.02,0.01,0.04,0.01,N/A,0.06,0.07,0.03,1,N/A,0.06,0.06,0.06,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,0.01,0.09,N/A,0.03,-0.04,0.05,N/A,0.04,0.25,0.00,0.16,0.03,N/A,-0.00,N/A,0.05,N/A,0.05,0.09,N/A,0.06,0.29,0.00,N/A,0.08,0.01,0.08,N/A,N/A,0.08,-0.03,0.04,N/A,N/A,N/A,-0.01,0.01,N/A,0.06,N/A,-0.06,0.04,0.04,0.01,-0.04,-0.01,0.02,N/A,-0.03,-0.04,0.07,0.06,N/A,1,-0.07,0.10,0.04
0.09,N/A,0.01,0.08,N/A,0.13,-0.01,0.04,N/A,0.12,0.03,0.04,0.15,-0.00,N/A,0.08,N/A,0.14,N/A,0.10,0.15,N/A,0.03,-0.03,0.08,N/A,0.11,-0.01,0.13,N/A,N/A,0.09,0.28,0.12,N/A,N/A,N/A,-0.01,0.11,N/A,0.04,N/A,0.05,-0.08,0.09,0.04,0.07,0.05,0.11,N/A,0.07,-0.01,0.07,0.06,N/A,-0.07,1,0.13,0.12
0.35,N/A,0.20,0.29,N/A,0.48,0.10,0.16,N/A,0.47,0.17,0.15,0.73,0.15,N/A,0.10,N/A,0.52,N/A,0.32,0.74,N/A,0.07,0.12,0.24,N/A,0.65,0.03,0.49,N/A,N/A,0.12,0.14,0.46,N/A,N/A,N/A,0.12,0.40,N/A,0.13,N/A,0.11,0.10,0.29,0.16,0.05,0.12,0.42,N/A,0.01,0.10,0.15,0.06,N/A,0.10,0.13,1,0.46
