0.14,0.11,0.23,0.11,0.21,0.05,0.06,0.14,0.14,0.0,0.03,0.01,0.0,0.16,0.10,0.08,0.04,0.13,0.17,0.11,0.02,0.0,0.0,0.17,0.14,0.12,0.07,0.30,0.14,0.09,0.01,0.17,0.03,0.06,0.04,0.07,0.02,0.32,0.15,0.06,0.16,0.11,0.51,0.14,0.18,0.0,0.16,0.20,0.18,1,0.12,0.18,0.0,0.20,0.05,0.14,0.18,0.15,0.07,0.18,0.0,0.02,0.03,0.16,0.16,0.09,0.05,0.02,0.17,0.17,0.06
0.78,0.29,0.36,0.42,0.57,0.43,0.38,0.96,0.96,0.0,0.12,0.12,0.0,0.17,0.26,0.18,0.31,0.36,0.97,0.64,0.15,0.0,0.0,0.94,0.57,0.94,0.24,0.27,0.96,0.10,0.15,0.98,0.33,0.11,0.23,0.27,0.25,0.63,0.97,0.32,0.97,0.94,0.25,0.96,0.91,0.0,0.35,0.97,0.63,0.12,1,0.95,0.0,0.94,0.24,0.54,0.94,0.96,0.39,0.95,0.0,0.20,0.17,0.94,0.98,0.29,0.20,0.09,0.94,0.96,0.43
0.76,0.30,0.39,0.53,0.56,0.42,0.34,0.94,0.96,0.0,0.15,0.15,0.0,0.18,0.25,0.24,0.29,0.34,0.96,0.59,0.15,0.0,0.0,0.98,0.50,0.92,0.23,0.25,0.94,0.10,0.15,0.96,0.32,0.10,0.20,0.28,0.17,0.64,0.98,0.31,0.95,0.92,0.23,0.95,0.97,0.0,0.44,0.96,0.62,0.18,0.95,1,0.0,0.98,0.21,0.52,0.98,0.96,0.37,1.00,0.0,0.19,0.17,0.91,0.96,0.28,0.17,0.09,0.97,0.94,0.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.72,0.31,0.33,0.49,0.50,0.38,0.33,0.91,0.94,0.0,0.12,0.12,0.0,0.18,0.26,0.23,0.29,0.32,0.95,0.57,0.16,0.0,0.0,0.98,0.48,0.88,0.22,0.24,0.90,0.09,0.10,0.95,0.30,0.13,0.22,0.24,0.16,0.62,0.96,0.30,0.95,0.89,0.22,0.95,0.97,0.0,0.43,0.95,0.58,0.20,0.94,0.98,0.0,1,0.20,0.46,0.99,0.96,0.35,0.98,0.0,0.15,0.17,0.88,0.94,0.27,0.17,0.11,0.98,0.91,0.43
0.36,0.73,0.21,0.25,0.39,0.21,0.73,0.25,0.23,0.0,0.04,0.14,0.0,0.19,0.08,0.19,0.18,0.29,0.21,0.51,0.11,0.0,0.0,0.19,0.30,0.23,0.27,0.06,0.23,0.04,0.09,0.22,0.19,0.06,0.10,0.12,0.75,0.16,0.21,0.16,0.24,0.24,0.27,0.22,0.22,0.0,0.22,0.24,0.26,0.05,0.24,0.21,0.0,0.20,1,0.41,0.21,0.24,0.30,0.21,0.0,0.03,0.09,0.28,0.22,0.09,0.93,0.03,0.20,0.25,0.51
0.73,0.26,0.44,0.39,0.74,0.44,0.53,0.62,0.56,0.0,0.17,0.27,0.0,0.28,0.31,0.34,0.31,0.43,0.53,0.88,0.18,0.0,0.0,0.47,0.80,0.58,0.31,0.32,0.58,0.32,0.24,0.54,0.36,0.21,0.24,0.26,0.28,0.49,0.51,0.36,0.60,0.60,0.39,0.53,0.51,0.0,0.47,0.66,0.70,0.14,0.54,0.52,0.0,0.46,0.41,1,0.47,0.52,0.45,0.52,0.0,0.29,0.27,0.72,0.54,0.39,0.14,0.14,0.48,0.64,0.43
0.74,0.25,0.36,0.49,0.51,0.40,0.32,0.91,0.94,0.0,0.13,0.12,0.0,0.17,0.20,0.24,0.27,0.32,0.96,0.56,0.14,0.0,0.0,0.98,0.47,0.88,0.21,0.21,0.90,0.09,0.12,0.95,0.30,0.09,0.19,0.30,0.18,0.61,0.97,0.29,0.94,0.89,0.23,0.95,0.97,0.0,0.42,0.95,0.58,0.18,0.94,0.98,0.0,0.99,0.21,0.47,1,0.97,0.35,0.98,0.0,0.17,0.29,0.89,0.94,0.23,0.18,0.08,0.98,0.91,0.43
0.75,0.25,0.34,0.48,0.54,0.40,0.38,0.93,0.95,0.0,0.16,0.13,0.0,0.15,0.26,0.20,0.29,0.34,0.97,0.58,0.13,0.0,0.0,0.96,0.52,0.92,0.25,0.25,0.93,0.09,0.14,0.96,0.31,0.09,0.23,0.27,0.18,0.61,0.97,0.31,0.96,0.92,0.23,0.96,0.95,0.0,0.40,0.95,0.63,0.15,0.96,0.96,0.0,0.96,0.24,0.52,0.97,1,0.37,0.96,0.0,0.21,0.17,0.90,0.96,0.28,0.22,0.09,0.95,0.93,0.45
0.43,0.23,0.36,0.20,0.48,0.53,0.41,0.44,0.39,0.0,0.95,0.23,0.0,0.52,0.20,0.46,0.47,0.51,0.39,0.47,0.15,0.0,0.0,0.34,0.44,0.42,0.31,0.28,0.43,0.41,0.83,0.39,0.36,0.15,0.18,0.20,0.21,0.35,0.37,0.75,0.41,0.44,0.36,0.39,0.37,0.0,0.39,0.41,0.43,0.07,0.39,0.37,0.0,0.35,0.30,0.45,0.35,0.37,1,0.36,0.0,0.26,0.17,0.46,0.38,0.29,0.21,0.18,0.34,0.44,0.31
0.76,0.29,0.39,0.53,0.56,0.43,0.35,0.93,0.95,0.0,0.15,0.15,0.0,0.18,0.24,0.24,0.30,0.35,0.96,0.58,0.15,0.0,0.0,0.98,0.50,0.92,0.23,0.26,0.92,0.09,0.15,0.96,0.31,0.09,0.19,0.28,0.17,0.64,0.98,0.31,0.95,0.92,0.23,0.95,0.97,0.0,0.44,0.95,0.62,0.18,0.95,1.00,0.0,0.98,0.21,0.52,0.98,0.96,0.36,1,0.0,0.20,0.17,0.90,0.95,0.29,0.16,0.09,0.97,0.93,0.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.17,0.15,0.27,0.22,0.25,0.07,0.24,0.20,0.0,0.36,0.26,0.0,0.28,0.12,0.17,0.22,0.17,0.18,0.31,0.06,0.0,0.0,0.21,0.24,0.22,0.23,0.16,0.23,0.86,0.20,0.20,0.14,0.54,0.03,0.14,0.14,0.17,0.20,0.11,0.21,0.24,0.14,0.22,0.19,0.0,0.13,0.22,0.25,0.02,0.20,0.19,0.0,0.15,0.03,0.29,0.17,0.21,0.26,0.20,0.0,1,0.06,0.28,0.22,0.64,0.04,0.85,0.16,0.25,0.19
0.17,0.10,0.24,0.13,0.29,0.21,0.19,0.20,0.18,0.0,0.10,0.21,0.0,0.05,0.13,0.10,0.14,0.21,0.20,0.22,0.12,0.0,0.0,0.14,0.26,0.18,0.11,0.12,0.20,0.02,0.09,0.18,0.22,0.08,0.07,0.29,0.06,0.15,0.17,0.10,0.18,0.20,0.09,0.18,0.23,0.0,0.51,0.17,0.27,0.03,0.17,0.17,0.0,0.17,0.09,0.27,0.29,0.17,0.17,0.17,0.0,0.06,1,0.23,0.17,0.15,0.05,0.05,0.14,0.20,0.40
0.87,0.25,0.42,0.50,0.74,0.47,0.48,0.98,0.94,0.0,0.15,0.18,0.0,0.20,0.30,0.25,0.35,0.43,0.93,0.82,0.17,0.0,0.0,0.88,0.74,0.93,0.30,0.31,0.96,0.13,0.17,0.94,0.38,0.11,0.23,0.31,0.21,0.63,0.92,0.36,0.94,0.94,0.33,0.92,0.88,0.0,0.45,0.94,0.74,0.16,0.94,0.91,0.0,0.88,0.28,0.72,0.89,0.90,0.46,0.90,0.0,0.28,0.23,1,0.96,0.38,0.20,0.14,0.88,0.98,0.53
0.77,0.27,0.36,0.44,0.56,0.42,0.37,0.98,0.96,0.0,0.11,0.19,0.0,0.16,0.26,0.19,0.30,0.36,0.97,0.62,0.17,0.0,0.0,0.94,0.53,0.94,0.24,0.25,0.98,0.11,0.14,0.98,0.31,0.09,0.19,0.26,0.17,0.63,0.97,0.32,0.96,0.94,0.25,0.96,0.92,0.0,0.36,0.96,0.62,0.16,0.98,0.96,0.0,0.94,0.22,0.54,0.94,0.96,0.38,0.95,0.0,0.22,0.17,0.96,1,0.29,0.20,0.11,0.94,0.98,0.44
0.37,0.11,0.45,0.11,0.37,0.34,0.15,0.31,0.30,0.0,0.45,0.38,0.0,0.26,0.14,0.26,0.27,0.28,0.27,0.43,0.14,0.0,0.0,0.26,0.41,0.31,0.13,0.24,0.31,0.52,0.27,0.31,0.19,0.50,0.12,0.23,0.18,0.30,0.30,0.19,0.30,0.30,0.27,0.29,0.28,0.0,0.29,0.34,0.34,0.09,0.29,0.28,0.0,0.27,0.09,0.39,0.23,0.28,0.29,0.29,0.0,0.64,0.15,0.38,0.29,1,0.06,0.60,0.30,0.33,0.20
0.14,0.51,0.19,0.09,0.20,0.12,0.35,0.21,0.20,0.0,0.04,0.14,0.0,0.17,0.11,0.29,0.20,0.29,0.19,0.14,0.16,0.0,0.0,0.18,0.26,0.21,0.17,0.08,0.21,0.02,0.03,0.19,0.19,0.06,0.07,0.15,0.53,0.14,0.20,0.14,0.19,0.18,0.27,0.16,0.17,0.0,0.11,0.19,0.17,0.05,0.20,0.17,0.0,0.17,0.93,0.14,0.18,0.22,0.21,0.16,0.0,0.04,0.05,0.20,0.20,0.06,1,-0.08,0.17,0.21,0.32
0.13,0.14,0.08,0.01,0.12,0.08,0.06,0.12,0.20,0.0,0.33,0.05,0.0,0.23,0.12,0.11,0.13,0.16,0.10,0.20,0.02,0.0,0.0,0.09,0.13,0.17,0.03,0.12,0.12,0.61,0.17,0.10,0.07,0.33,0.02,0.08,0.07,0.10,0.09,0.09,0.10,0.18,0.08,0.09,0.11,0.0,0.11,0.11,0.10,0.02,0.09,0.09,0.0,0.11,0.03,0.14,0.08,0.09,0.18,0.09,0.0,0.85,0.05,0.14,0.11,0.60,-0.08,1,0.08,0.13,0.20
0.73,0.29,0.36,0.50,0.51,0.40,0.32,0.91,0.94,0.0,0.15,0.12,0.0,0.17,0.23,0.23,0.30,0.32,0.96,0.55,0.17,0.0,0.0,0.99,0.47,0.89,0.22,0.28,0.90,0.11,0.13,0.95,0.29,0.10,0.20,0.27,0.19,0.62,0.97,0.29,0.94,0.89,0.22,0.94,0.97,0.0,0.44,0.95,0.58,0.17,0.94,0.97,0.0,0.98,0.20,0.48,0.98,0.95,0.34,0.97,0.0,0.16,0.14,0.88,0.94,0.30,0.17,0.08,1,0.91,0.44
0.83,0.27,0.40,0.42,0.66,0.46,0.44,0.99,0.95,0.0,0.13,0.21,0.0,0.16,0.30,0.21,0.34,0.41,0.95,0.72,0.16,0.0,0.0,0.91,0.64,0.95,0.26,0.28,0.99,0.12,0.16,0.97,0.36,0.09,0.22,0.29,0.19,0.64,0.95,0.35,0.96,0.96,0.30,0.95,0.88,0.0,0.40,0.97,0.69,0.17,0.96,0.94,0.0,0.91,0.25,0.64,0.91,0.93,0.44,0.93,0.0,0.25,0.20,0.98,0.98,0.33,0.21,0.13,0.91,1,0.49
0.53,0.48,0.29,0.38,0.44,0.30,0.53,0.49,0.37,0.0,0.18,0.19,0.0,0.14,0.15,0.25,0.23,0.21,0.49,0.47,0.21,0.0,0.0,0.42,0.32,0.41,0.44,0.17,0.45,0.08,0.11,0.47,0.31,0.03,0.18,0.49,0.58,0.29,0.46,0.18,0.50,0.38,0.27,0.41,0.46,0.0,0.65,0.47,0.38,0.06,0.43,0.43,0.0,0.43,0.51,0.43,0.43,0.45,0.31,0.43,0.0,0.19,0.40,0.53,0.44,0.20,0.32,0.20,0.44,0.49,1
