0.84,0.56,0.64,0.23,0.22,0.16,N/A,0.85,0.58,0.56,1,0.45,0.60,0.27,0.48,0.09,0.41,0.56,0.33,N/A,0.09,0.11,0.15,0.29,0.12,0.72,0.46,0.09,0.58,0.86,0.26,0.48,0.35,0.54,0.12,0.59,N/A,0.44,0.25,0.49,0.11,0.31,N/A,0.10,0.52,0.44,0.50,0.59,0.29,0.85,0.58,0.28,0.18,N/A,N/A,0.07,0.50,0.23,0.32,N/A,0.86,0.40,0.41,0.75,0.15,N/A,N/A,0.31,0.29,0.21,0.34,0.34,0.50
0.39,0.39,0.33,0.06,0.06,0.05,N/A,0.45,0.25,0.19,0.45,1,0.37,0.16,0.23,0.02,0.22,0.19,0.21,N/A,0.01,0.11,0.04,0.12,0.04,0.39,0.74,-0.04,0.31,0.81,0.03,0.34,0.13,0.59,0.07,0.27,N/A,0.19,0.08,0.30,0.02,0.15,N/A,0.03,0.32,0.15,0.23,0.35,0.17,0.40,0.26,0.16,0.09,N/A,N/A,-0.07,0.24,0.09,0.08,N/A,0.42,0.20,0.19,0.38,0.05,N/A,N/A,0.10,0.13,0.25,0.13,0.14,0.26
0.52,0.45,0.48,0.22,0.07,0.19,N/A,0.54,0.42,0.47,0.60,0.37,1,0.22,0.32,0.08,0.29,0.49,0.21,N/A,0.10,0.05,0.14,0.21,0.08,0.51,0.37,0.01,0.49,0.56,0.25,0.35,0.24,0.41,0.07,0.50,N/A,0.35,0.11,0.38,0.11,0.25,N/A,0.04,0.38,0.29,0.39,0.42,0.17,0.56,0.44,0.25,0.14,N/A,N/A,0.03,0.36,0.16,0.29,N/A,0.57,0.30,0.29,0.51,0.23,N/A,N/A,0.20,0.19,0.15,0.24,0.26,0.46
0.23,0.18,0.23,0.09,0.02,0.03,N/A,0.21,0.14,0.15,0.27,0.16,0.22,1,0.12,0.01,0.12,0.15,0.05,N/A,-0.00,-0.04,0.03,0.10,0.02,0.27,0.11,-0.02,0.16,0.25,0.13,0.19,0.06,0.18,0.05,0.19,N/A,0.18,0.04,0.17,0.04,0.07,N/A,-0.03,0.11,0.11,0.12,0.22,0.11,0.22,0.16,0.12,0.03,N/A,N/A,0.07,0.15,0.13,0.08,N/A,0.23,0.11,0.11,0.17,0.18,N/A,N/A,0.08,0.09,0.17,0.04,0.07,0.22
0.39,0.36,0.38,0.16,0.30,0.11,N/A,0.56,0.75,0.33,0.48,0.23,0.32,0.12,1,0.10,0.83,0.34,0.21,N/A,-0.00,0.13,0.12,0.15,0.12,0.34,0.37,0.07,0.29,0.44,0.17,0.23,0.70,0.79,0.13,0.41,N/A,0.22,0.17,0.25,0.09,0.24,N/A,0.04,0.29,0.22,0.31,0.32,0.16,0.50,0.34,0.21,0.09,N/A,N/A,0.00,0.29,0.19,0.21,N/A,0.51,0.84,0.22,0.49,0.08,N/A,N/A,0.16,0.16,0.21,0.21,0.22,0.37
0.05,0.09,0.08,0.05,0.02,0.31,N/A,0.08,0.14,0.11,0.09,0.02,0.08,0.01,0.10,1,0.12,0.17,0.01,N/A,0.01,0.04,0.02,-0.02,0.00,0.07,0.13,0.04,0.11,0.06,0.04,0.08,0.13,0.13,0.03,0.19,N/A,0.07,0.03,0.08,0.55,0.02,N/A,0.03,0.05,0.24,0.13,0.06,0.09,0.13,0.21,-0.01,0.00,N/A,N/A,-0.05,0.04,0.01,0.04,N/A,0.10,0.08,0.04,0.15,-0.00,N/A,N/A,0.15,0.04,0.01,0.28,0.02,0.18
0.34,0.36,0.35,0.15,0.20,0.12,N/A,0.52,0.84,0.32,0.41,0.22,0.29,0.12,0.83,0.12,1,0.34,0.23,N/A,0.02,0.11,0.13,0.12,0.11,0.29,0.48,0.08,0.27,0.37,0.20,0.20,0.75,0.88,0.11,0.34,N/A,0.19,0.09,0.19,0.17,0.27,N/A,0.01,0.24,0.12,0.30,0.32,0.15,0.51,0.37,0.23,0.08,N/A,N/A,0.01,0.25,0.17,0.18,N/A,0.48,0.82,0.17,0.52,0.07,N/A,N/A,0.15,0.09,0.24,0.23,0.20,0.45
0.49,0.37,0.43,0.17,0.04,0.13,N/A,0.53,0.44,0.88,0.56,0.19,0.49,0.15,0.34,0.17,0.34,1,0.20,N/A,0.19,0.05,0.12,0.23,0.09,0.51,0.29,0.07,0.42,0.44,0.19,0.25,0.29,0.37,0.01,0.43,N/A,0.25,0.15,0.43,0.14,0.28,N/A,0.07,0.36,0.29,0.36,0.48,0.18,0.55,0.45,0.21,0.04,N/A,N/A,0.04,0.37,0.14,0.19,N/A,0.49,0.29,0.22,0.52,0.10,N/A,N/A,0.14,0.20,0.10,0.31,0.21,0.55
0.33,0.24,0.31,0.14,0.00,0.05,N/A,0.29,0.22,0.26,0.33,0.21,0.21,0.05,0.21,0.01,0.23,0.20,1,N/A,-0.07,-0.06,0.05,0.11,0.08,0.27,0.26,0.27,0.31,0.31,0.02,0.18,0.18,0.26,0.12,0.26,N/A,0.12,0.02,0.16,0.14,0.19,N/A,-0.01,0.20,0.06,0.21,0.23,0.07,0.30,0.23,0.15,0.09,N/A,N/A,0.04,0.30,0.15,0.09,N/A,0.32,0.18,0.18,0.27,0.11,N/A,N/A,0.16,0.15,0.08,0.09,0.14,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.04,0.05,0.00,-0.04,0.03,N/A,0.06,0.05,0.15,0.09,0.01,0.10,-0.00,-0.00,0.01,0.02,0.19,-0.07,N/A,1,0.30,-0.02,0.12,-0.00,0.06,0.00,-0.01,0.03,0.07,0.04,0.01,0.00,0.01,-0.01,0.07,N/A,0.03,0.15,0.07,-0.01,-0.02,N/A,-0.02,0.06,0.04,0.02,0.10,0.00,0.12,0.02,0.01,0.02,N/A,N/A,0.01,0.06,-0.06,-0.00,N/A,0.08,0.03,0.04,0.10,-0.03,N/A,N/A,0.03,-0.00,-0.04,0.02,0.01,0.10
0.11,0.04,0.03,0.01,0.03,0.05,N/A,0.13,0.08,0.01,0.11,0.11,0.05,-0.04,0.13,0.04,0.11,0.05,-0.06,N/A,0.30,1,0.06,0.06,-0.08,0.07,0.10,0.08,0.02,0.13,0.06,0.06,0.08,0.13,0.05,0.10,N/A,0.01,0.05,0.06,-0.02,-0.00,N/A,-0.01,0.04,0.04,0.03,0.07,0.06,0.13,0.02,-0.03,-0.06,N/A,N/A,-0.00,0.02,-0.06,0.01,N/A,0.11,0.10,0.05,0.12,0.02,N/A,N/A,0.04,-0.04,-0.01,0.05,0.01,0.04
0.09,0.16,0.11,0.04,0.00,0.06,N/A,0.19,0.20,0.11,0.15,0.04,0.14,0.03,0.12,0.02,0.13,0.12,0.05,N/A,-0.02,0.06,1,0.02,0.01,0.10,0.10,0.07,0.10,0.12,0.29,0.06,0.12,0.12,0.03,0.10,N/A,0.04,0.03,0.11,0.02,0.22,N/A,-0.06,0.07,-0.00,0.05,0.07,0.01,0.14,0.17,0.10,0.14,N/A,N/A,0.02,0.05,0.24,0.13,N/A,0.18,0.11,0.06,0.15,0.05,N/A,N/A,0.35,0.03,0.01,0.08,0.03,0.10
0.34,0.23,0.20,0.10,0.01,0.05,N/A,0.31,0.17,0.27,0.29,0.12,0.21,0.10,0.15,-0.02,0.12,0.23,0.11,N/A,0.12,0.06,0.02,1,0.04,0.38,0.13,0.05,0.19,0.27,0.07,0.20,0.13,0.15,0.03,0.25,N/A,0.14,0.11,0.33,-0.00,0.13,N/A,-0.01,0.17,0.11,0.19,0.38,0.25,0.33,0.21,0.25,0.11,N/A,N/A,0.20,0.47,0.12,0.07,N/A,0.33,0.15,0.16,0.35,0.13,N/A,N/A,0.06,0.09,0.12,0.14,0.07,0.20
0.13,0.12,0.10,-0.02,-0.01,0.12,N/A,0.17,0.17,0.06,0.12,0.04,0.08,0.02,0.12,0.00,0.11,0.09,0.08,N/A,-0.00,-0.08,0.01,0.04,1,0.08,0.09,0.01,0.10,0.10,0.06,0.12,0.14,0.14,0.10,0.25,N/A,0.12,0.03,0.09,0.01,-0.04,N/A,0.00,0.06,0.03,0.07,0.10,0.09,0.18,0.08,0.22,0.13,N/A,N/A,-0.02,0.11,-0.00,0.03,N/A,0.20,0.14,0.11,0.20,0.22,N/A,N/A,0.03,0.05,0.01,-0.00,0.19,0.06
0.67,0.48,0.47,0.14,0.06,0.11,N/A,0.71,0.37,0.53,0.72,0.39,0.51,0.27,0.34,0.07,0.29,0.51,0.27,N/A,0.06,0.07,0.10,0.38,0.08,1,0.36,0.03,0.47,0.69,0.18,0.44,0.23,0.41,0.03,0.51,N/A,0.40,0.12,0.46,0.04,0.19,N/A,0.08,0.36,0.29,0.37,0.66,0.30,0.71,0.39,0.26,0.13,N/A,N/A,0.08,0.49,0.18,0.28,N/A,0.67,0.26,0.28,0.64,0.12,N/A,N/A,0.19,0.18,0.15,0.21,0.25,0.42
0.40,0.42,0.36,0.11,0.05,0.09,N/A,0.51,0.49,0.29,0.46,0.74,0.37,0.11,0.37,0.13,0.48,0.29,0.26,N/A,0.00,0.10,0.10,0.13,0.09,0.36,1,-0.02,0.36,0.67,0.12,0.29,0.54,0.69,0.07,0.31,N/A,0.22,0.11,0.25,0.31,0.25,N/A,0.00,0.28,0.17,0.29,0.35,0.19,0.55,0.40,0.27,0.09,N/A,N/A,-0.05,0.29,0.14,0.16,N/A,0.49,0.38,0.19,0.56,0.14,N/A,N/A,0.18,0.11,0.27,0.27,0.18,0.38
0.07,0.07,0.09,0.12,-0.06,0.04,N/A,0.08,0.12,0.04,0.09,-0.04,0.01,-0.02,0.07,0.04,0.08,0.07,0.27,N/A,-0.01,0.08,0.07,0.05,0.01,0.03,-0.02,1,0.07,0.03,0.05,0.04,0.00,0.05,0.10,0.06,N/A,0.02,0.01,0.02,0.03,0.13,N/A,0.02,0.08,-0.01,0.07,0.06,0.05,0.07,0.01,0.05,-0.03,N/A,N/A,-0.12,0.02,-0.04,0.03,N/A,0.07,0.01,0.12,0.04,0.00,N/A,N/A,0.01,0.06,0.06,-0.02,0.06,0.05
0.48,0.44,0.48,0.17,0.07,0.18,N/A,0.49,0.39,0.42,0.58,0.31,0.49,0.16,0.29,0.11,0.27,0.42,0.31,N/A,0.03,0.02,0.10,0.19,0.10,0.47,0.36,0.07,1,0.51,0.19,0.34,0.30,0.37,0.08,0.43,N/A,0.34,0.13,0.31,0.11,0.25,N/A,0.00,0.38,0.28,0.33,0.43,0.17,0.50,0.46,0.22,0.15,N/A,N/A,0.01,0.33,0.16,0.21,N/A,0.51,0.27,0.26,0.46,0.11,N/A,N/A,0.23,0.16,0.10,0.33,0.31,0.42
0.77,0.54,0.56,0.17,0.17,0.13,N/A,0.81,0.50,0.45,0.86,0.81,0.56,0.25,0.44,0.06,0.37,0.44,0.31,N/A,0.07,0.13,0.12,0.27,0.10,0.69,0.67,0.03,0.51,1,0.18,0.48,0.28,0.65,0.11,0.52,N/A,0.39,0.19,0.48,0.07,0.26,N/A,0.08,0.49,0.35,0.41,0.58,0.28,0.77,0.50,0.27,0.19,N/A,N/A,0.08,0.45,0.20,0.24,N/A,0.79,0.37,0.33,0.70,0.11,N/A,N/A,0.25,0.26,0.27,0.27,0.27,0.44
0.23,0.28,0.28,0.12,-0.03,0.33,N/A,0.21,0.26,0.18,0.26,0.03,0.25,0.13,0.17,0.04,0.20,0.19,0.02,N/A,0.04,0.06,0.29,0.07,0.06,0.18,0.12,0.05,0.19,0.18,1,0.16,0.14,0.19,-0.02,0.31,N/A,0.16,0.16,0.13,0.02,0.14,N/A,0.13,0.14,0.07,0.19,0.21,0.05,0.27,0.33,0.19,0.14,N/A,N/A,-0.01,0.19,0.21,0.50,N/A,0.32,0.19,0.11,0.26,0.16,N/A,N/A,0.27,0.06,0.02,0.28,0.31,0.12
0.43,0.33,0.33,0.08,0.02,0.10,N/A,0.44,0.26,0.29,0.48,0.34,0.35,0.19,0.23,0.08,0.20,0.25,0.18,N/A,0.01,0.06,0.06,0.20,0.12,0.44,0.29,0.04,0.34,0.48,0.16,1,0.16,0.30,0.14,0.37,N/A,0.39,0.11,0.32,0.05,0.13,N/A,0.05,0.29,0.27,0.30,0.33,0.24,0.43,0.27,0.20,0.05,N/A,N/A,0.04,0.26,0.09,0.20,N/A,0.41,0.19,0.23,0.40,0.03,N/A,N/A,0.13,0.14,0.14,0.15,0.17,0.23
0.30,0.30,0.31,0.13,0.18,0.11,N/A,0.46,0.67,0.28,0.35,0.13,0.24,0.06,0.70,0.13,0.75,0.29,0.18,N/A,0.00,0.08,0.12,0.13,0.14,0.23,0.54,0.00,0.30,0.28,0.14,0.16,1,0.64,0.05,0.32,N/A,0.20,0.15,0.17,0.20,0.30,N/A,-0.03,0.22,0.16,0.29,0.26,0.15,0.49,0.37,0.21,0.06,N/A,N/A,-0.02,0.22,0.17,0.16,N/A,0.43,0.63,0.18,0.54,0.12,N/A,N/A,0.18,0.13,0.12,0.27,0.20,0.34
0.46,0.47,0.43,0.17,0.22,0.14,N/A,0.63,0.83,0.36,0.54,0.59,0.41,0.18,0.79,0.13,0.88,0.37,0.26,N/A,0.01,0.13,0.12,0.15,0.14,0.41,0.69,0.05,0.37,0.65,0.19,0.30,0.64,1,0.13,0.43,N/A,0.25,0.12,0.28,0.16,0.29,N/A,0.02,0.35,0.16,0.34,0.42,0.21,0.60,0.43,0.26,0.11,N/A,N/A,-0.03,0.31,0.18,0.21,N/A,0.59,0.79,0.21,0.59,0.08,N/A,N/A,0.18,0.15,0.28,0.24,0.22,0.45
0.19,0.10,0.17,0.01,0.07,0.04,N/A,0.13,0.15,0.02,0.12,0.07,0.07,0.05,0.13,0.03,0.11,0.01,0.12,N/A,-0.01,0.05,0.03,0.03,0.10,0.03,0.07,0.10,0.08,0.11,-0.02,0.14,0.05,0.13,1,0.09,N/A,0.03,0.04,0.05,-0.01,-0.01,N/A,0.04,0.03,0.02,0.06,0.09,0.06,0.10,0.00,0.02,0.12,N/A,N/A,-0.03,0.08,0.09,-0.02,N/A,0.14,0.17,-0.03,0.09,0.11,N/A,N/A,0.05,0.07,0.08,0.05,-0.02,0.11
0.52,0.46,0.50,0.17,0.10,0.19,N/A,0.53,0.47,0.44,0.59,0.27,0.50,0.19,0.41,0.19,0.34,0.43,0.26,N/A,0.07,0.10,0.10,0.25,0.25,0.51,0.31,0.06,0.43,0.52,0.31,0.37,0.32,0.43,0.09,1,N/A,0.37,0.23,0.36,0.12,0.21,N/A,0.03,0.39,0.30,0.41,0.50,0.23,0.56,0.45,0.35,0.13,N/A,N/A,0.00,0.36,0.16,0.36,N/A,0.58,0.37,0.33,0.52,0.14,N/A,N/A,0.26,0.25,0.17,0.28,0.29,0.44
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.37,0.20,0.33,0.16,0.00,0.07,N/A,0.42,0.32,0.25,0.44,0.19,0.35,0.18,0.22,0.07,0.19,0.25,0.12,N/A,0.03,0.01,0.04,0.14,0.12,0.40,0.22,0.02,0.34,0.39,0.16,0.39,0.20,0.25,0.03,0.37,N/A,1,0.12,0.19,0.01,0.13,N/A,0.04,0.27,0.22,0.29,0.32,0.20,0.40,0.37,0.18,0.10,N/A,N/A,-0.00,0.26,0.07,0.17,N/A,0.43,0.17,0.18,0.36,0.07,N/A,N/A,0.10,0.27,0.04,0.14,0.16,0.19
0.21,0.14,0.11,0.04,0.11,0.03,N/A,0.20,0.17,0.15,0.25,0.08,0.11,0.04,0.17,0.03,0.09,0.15,0.02,N/A,0.15,0.05,0.03,0.11,0.03,0.12,0.11,0.01,0.13,0.19,0.16,0.11,0.15,0.12,0.04,0.23,N/A,0.12,1,0.15,0.01,0.14,N/A,-0.01,0.15,0.30,0.22,0.10,0.00,0.23,0.17,0.05,0.10,N/A,N/A,0.02,0.18,0.07,0.14,N/A,0.27,0.14,0.19,0.26,0.04,N/A,N/A,0.13,0.12,0.01,0.06,0.20,0.09
0.45,0.28,0.36,0.12,0.06,0.04,N/A,0.45,0.29,0.37,0.49,0.30,0.38,0.17,0.25,0.08,0.19,0.43,0.16,N/A,0.07,0.06,0.11,0.33,0.09,0.46,0.25,0.02,0.31,0.48,0.13,0.32,0.17,0.28,0.05,0.36,N/A,0.19,0.15,1,0.03,0.15,N/A,0.03,0.31,0.34,0.29,0.41,0.35,0.49,0.31,0.24,0.09,N/A,N/A,0.06,0.41,0.10,0.20,N/A,0.46,0.18,0.25,0.48,0.09,N/A,N/A,0.20,0.18,0.07,0.17,0.12,0.34
0.09,0.11,0.10,0.04,0.02,0.22,N/A,0.08,0.18,0.13,0.11,0.02,0.11,0.04,0.09,0.55,0.17,0.14,0.14,N/A,-0.01,-0.02,0.02,-0.00,0.01,0.04,0.31,0.03,0.11,0.07,0.02,0.05,0.20,0.16,-0.01,0.12,N/A,0.01,0.01,0.03,1,0.17,N/A,0.00,0.09,0.13,0.11,0.08,0.04,0.22,0.22,0.03,0.02,N/A,N/A,0.02,0.05,0.03,0.02,N/A,0.13,0.10,0.02,0.21,0.00,N/A,N/A,0.10,0.04,0.20,0.15,0.04,0.25
0.23,0.27,0.32,0.09,0.12,0.03,N/A,0.26,0.31,0.27,0.31,0.15,0.25,0.07,0.24,0.02,0.27,0.28,0.19,N/A,-0.02,-0.00,0.22,0.13,-0.04,0.19,0.25,0.13,0.25,0.26,0.14,0.13,0.30,0.29,-0.01,0.21,N/A,0.13,0.14,0.15,0.17,1,N/A,0.02,0.25,0.09,0.16,0.16,0.06,0.33,0.28,0.18,0.06,N/A,N/A,0.02,0.19,0.20,0.12,N/A,0.31,0.21,0.11,0.30,0.03,N/A,N/A,0.17,0.25,0.15,0.13,0.20,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.13,0.05,0.02,0.01,0.04,N/A,0.04,0.03,0.06,0.10,0.03,0.04,-0.03,0.04,0.03,0.01,0.07,-0.01,N/A,-0.02,-0.01,-0.06,-0.01,0.00,0.08,0.00,0.02,0.00,0.08,0.13,0.05,-0.03,0.02,0.04,0.03,N/A,0.04,-0.01,0.03,0.00,0.02,N/A,1,0.02,0.02,0.03,0.11,-0.02,0.09,0.05,0.01,0.02,N/A,N/A,-0.04,-0.03,0.05,0.14,N/A,0.10,0.02,0.02,0.06,-0.05,N/A,N/A,-0.00,0.07,-0.02,0.07,0.06,0.02
0.42,0.26,0.41,0.14,0.14,0.10,N/A,0.46,0.37,0.35,0.52,0.32,0.38,0.11,0.29,0.05,0.24,0.36,0.20,N/A,0.06,0.04,0.07,0.17,0.06,0.36,0.28,0.08,0.38,0.49,0.14,0.29,0.22,0.35,0.03,0.39,N/A,0.27,0.15,0.31,0.09,0.25,N/A,0.02,1,0.30,0.32,0.36,0.22,0.45,0.38,0.20,0.13,N/A,N/A,0.00,0.28,0.08,0.19,N/A,0.44,0.22,0.19,0.40,0.04,N/A,N/A,0.17,0.20,0.16,0.19,0.19,0.27
0.36,0.25,0.27,0.03,0.19,0.11,N/A,0.38,0.22,0.33,0.44,0.15,0.29,0.11,0.22,0.24,0.12,0.29,0.06,N/A,0.04,0.04,-0.00,0.11,0.03,0.29,0.17,-0.01,0.28,0.35,0.07,0.27,0.16,0.16,0.02,0.30,N/A,0.22,0.30,0.34,0.13,0.09,N/A,0.02,0.30,1,0.36,0.28,0.24,0.37,0.21,0.09,0.09,N/A,N/A,0.01,0.29,0.06,0.11,N/A,0.36,0.14,0.25,0.38,0.10,N/A,N/A,0.08,0.11,0.17,0.13,0.10,0.19
0.38,0.38,0.36,0.20,0.08,0.07,N/A,0.42,0.38,0.37,0.50,0.23,0.39,0.12,0.31,0.13,0.30,0.36,0.21,N/A,0.02,0.03,0.05,0.19,0.07,0.37,0.29,0.07,0.33,0.41,0.19,0.30,0.29,0.34,0.06,0.41,N/A,0.29,0.22,0.29,0.11,0.16,N/A,0.03,0.32,0.36,1,0.35,0.14,0.45,0.40,0.22,0.07,N/A,N/A,0.09,0.34,0.16,0.14,N/A,0.46,0.33,0.30,0.42,0.03,N/A,N/A,0.13,0.21,0.16,0.27,0.27,0.33
