N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.07,0.22,0.24,0.28,0.10,N/A,0.11,N/A,1.00,N/A,1,N/A,0.02,0.12,0.24,0.05,0.40,0.25,0.01,0.09,0.05,N/A,0.22,0.09,0.35,0.19,N/A,N/A,0.15,0.19,0.02,N/A,0.27,0.06,N/A,-0.00,0.04,N/A,0.35,N/A,0.10,0.20,0.22,0.40,-0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.09,0.28,0.22,0.21,0.20,N/A,0.21,N/A,0.02,N/A,0.02,N/A,1,0.05,0.10,0.26,0.08,0.22,-0.10,0.03,0.08,N/A,0.20,0.05,-0.05,0.00,N/A,N/A,0.20,0.01,-0.06,N/A,0.24,0.05,N/A,0.04,0.01,N/A,0.02,N/A,-0.02,0.27,0.28,0.08,0.08
0.09,0.07,0.24,0.26,0.27,0.24,N/A,0.11,N/A,0.12,N/A,0.12,N/A,0.05,1,0.27,0.03,0.11,0.25,-0.03,0.04,0.04,N/A,0.26,0.02,0.05,0.04,N/A,N/A,0.24,0.08,0.07,N/A,0.31,0.11,N/A,0.33,0.05,N/A,0.00,N/A,0.03,0.31,0.27,0.11,0.04
0.17,0.19,0.44,0.51,0.56,0.51,N/A,0.24,N/A,0.24,N/A,0.24,N/A,0.10,0.27,1,0.08,0.33,0.55,0.06,0.07,0.05,N/A,0.49,0.12,0.23,0.30,N/A,N/A,0.37,0.20,0.04,N/A,0.59,0.30,N/A,0.09,0.22,N/A,0.12,N/A,0.12,0.54,0.50,0.33,0.08
0.01,0.09,0.28,0.25,0.25,0.18,N/A,0.24,N/A,0.05,N/A,0.05,N/A,0.26,0.03,0.08,1,0.05,0.27,0.00,0.03,0.10,N/A,0.24,0.08,0.02,0.01,N/A,N/A,0.30,0.00,0.00,N/A,0.29,0.18,N/A,-0.01,0.03,N/A,-0.01,N/A,0.02,0.30,0.34,0.05,0.02
-0.01,0.09,0.32,0.42,0.36,0.31,N/A,0.35,N/A,0.40,N/A,0.40,N/A,0.08,0.11,0.33,0.05,1,0.40,-0.03,0.05,0.06,N/A,0.31,0.08,0.23,0.06,N/A,N/A,0.18,0.15,-0.02,N/A,0.37,0.25,N/A,0.08,-0.01,N/A,0.18,N/A,0.07,0.27,0.34,1.00,0.09
0.14,0.31,0.72,0.79,0.94,0.63,N/A,0.48,N/A,0.25,N/A,0.25,N/A,0.22,0.25,0.55,0.27,0.40,1,0.15,0.08,0.29,N/A,0.76,0.21,0.23,0.18,N/A,N/A,0.56,0.21,0.10,N/A,0.94,0.36,N/A,0.18,0.07,N/A,0.14,N/A,0.15,0.84,0.94,0.40,0.10
0.14,0.18,0.11,0.16,0.15,-0.01,N/A,-0.07,N/A,0.01,N/A,0.01,N/A,-0.10,-0.03,0.06,0.00,-0.03,0.15,1,-0.03,0.01,N/A,0.07,-0.06,0.22,0.01,N/A,N/A,0.10,0.05,0.10,N/A,0.13,0.06,N/A,-0.00,-0.04,N/A,0.13,N/A,-0.01,0.11,0.11,-0.03,0.06
0.04,0.07,0.06,0.07,0.09,0.13,N/A,0.09,N/A,0.09,N/A,0.09,N/A,0.03,0.04,0.07,0.03,0.05,0.08,-0.03,1,0.01,N/A,0.13,0.08,0.08,0.04,N/A,N/A,0.07,-0.00,0.07,N/A,0.11,0.03,N/A,0.04,-0.04,N/A,-0.02,N/A,-0.01,0.05,0.07,0.05,-0.03
-0.05,0.06,0.29,0.23,0.27,0.16,N/A,0.22,N/A,0.05,N/A,0.05,N/A,0.08,0.04,0.05,0.10,0.06,0.29,0.01,0.01,1,N/A,0.19,0.05,-0.02,0.05,N/A,N/A,0.16,0.03,0.00,N/A,0.27,0.04,N/A,0.04,0.07,N/A,0.07,N/A,0.12,0.25,0.31,0.06,-0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.27,0.60,0.60,0.80,0.64,N/A,0.36,N/A,0.22,N/A,0.22,N/A,0.20,0.26,0.49,0.24,0.31,0.76,0.07,0.13,0.19,N/A,1,0.16,0.10,0.20,N/A,N/A,0.54,0.14,0.05,N/A,0.82,0.26,N/A,0.19,0.12,N/A,0.08,N/A,0.13,0.67,0.73,0.31,0.15
-0.01,0.03,0.19,0.13,0.21,0.24,N/A,0.13,N/A,0.09,N/A,0.09,N/A,0.05,0.02,0.12,0.08,0.08,0.21,-0.06,0.08,0.05,N/A,0.16,1,-0.02,-0.00,N/A,N/A,0.17,-0.01,0.03,N/A,0.26,0.11,N/A,-0.04,-0.01,N/A,-0.02,N/A,0.02,0.23,0.22,0.08,0.01
0.14,0.07,0.26,0.28,0.21,0.08,N/A,0.08,N/A,0.35,N/A,0.35,N/A,-0.05,0.05,0.23,0.02,0.23,0.23,0.22,0.08,-0.02,N/A,0.10,-0.02,1,0.08,N/A,N/A,0.07,0.23,0.11,N/A,0.20,0.20,N/A,0.08,-0.06,N/A,0.29,N/A,0.03,0.19,0.20,0.23,0.07
0.08,0.21,0.09,0.12,0.24,0.21,N/A,0.05,N/A,0.19,N/A,0.19,N/A,0.00,0.04,0.30,0.01,0.06,0.18,0.01,0.04,0.05,N/A,0.20,-0.00,0.08,1,N/A,N/A,0.14,0.11,0.02,N/A,0.25,0.07,N/A,0.07,0.08,N/A,-0.00,N/A,-0.02,0.16,0.17,0.06,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.21,0.43,0.45,0.59,0.50,N/A,0.26,N/A,0.15,N/A,0.15,N/A,0.20,0.24,0.37,0.30,0.18,0.56,0.10,0.07,0.16,N/A,0.54,0.17,0.07,0.14,N/A,N/A,1,0.20,0.02,N/A,0.65,0.18,N/A,0.15,0.17,N/A,0.06,N/A,0.17,0.59,0.57,0.18,0.06
0.11,0.11,0.13,0.23,0.18,0.12,N/A,0.08,N/A,0.19,N/A,0.19,N/A,0.01,0.08,0.20,0.00,0.15,0.21,0.05,-0.00,0.03,N/A,0.14,-0.01,0.23,0.11,N/A,N/A,0.20,1,0.06,N/A,0.18,0.02,N/A,0.10,0.02,N/A,0.26,N/A,0.09,0.13,0.15,0.15,0.10
0.13,0.02,0.04,0.09,0.08,0.06,N/A,0.06,N/A,0.02,N/A,0.02,N/A,-0.06,0.07,0.04,0.00,-0.02,0.10,0.10,0.07,0.00,N/A,0.05,0.03,0.11,0.02,N/A,N/A,0.02,0.06,1,N/A,0.08,0.03,N/A,0.01,0.02,N/A,-0.03,N/A,-0.06,0.06,0.03,-0.02,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.33,0.72,0.73,0.97,0.71,N/A,0.44,N/A,0.27,N/A,0.27,N/A,0.24,0.31,0.59,0.29,0.37,0.94,0.13,0.11,0.27,N/A,0.82,0.26,0.20,0.25,N/A,N/A,0.65,0.18,0.08,N/A,1,0.37,N/A,0.22,0.10,N/A,0.15,N/A,0.16,0.86,0.90,0.37,0.14
-0.03,0.07,0.26,0.30,0.35,0.35,N/A,0.22,N/A,0.06,N/A,0.06,N/A,0.05,0.11,0.30,0.18,0.25,0.36,0.06,0.03,0.04,N/A,0.26,0.11,0.20,0.07,N/A,N/A,0.18,0.02,0.03,N/A,0.37,1,N/A,0.08,-0.04,N/A,0.05,N/A,0.04,0.35,0.34,0.25,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.12,0.13,0.10,0.21,0.24,N/A,0.03,N/A,-0.00,N/A,-0.00,N/A,0.04,0.33,0.09,-0.01,0.08,0.18,-0.00,0.04,0.04,N/A,0.19,-0.04,0.08,0.07,N/A,N/A,0.15,0.10,0.01,N/A,0.22,0.08,N/A,1,0.07,N/A,0.02,N/A,0.11,0.19,0.16,0.08,0.04
0.08,0.01,0.01,0.00,0.10,0.10,N/A,0.03,N/A,0.04,N/A,0.04,N/A,0.01,0.05,0.22,0.03,-0.01,0.07,-0.04,-0.04,0.07,N/A,0.12,-0.01,-0.06,0.08,N/A,N/A,0.17,0.02,0.02,N/A,0.10,-0.04,N/A,0.07,1,N/A,0.04,N/A,0.00,0.03,0.04,-0.01,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,-0.01,0.14,0.24,0.16,0.05,N/A,0.09,N/A,0.35,N/A,0.35,N/A,0.02,0.00,0.12,-0.01,0.18,0.14,0.13,-0.02,0.07,N/A,0.08,-0.02,0.29,-0.00,N/A,N/A,0.06,0.26,-0.03,N/A,0.15,0.05,N/A,0.02,0.04,N/A,1,N/A,0.23,0.10,0.12,0.18,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,-0.04,0.12,0.12,0.13,0.07,N/A,0.05,N/A,0.10,N/A,0.10,N/A,-0.02,0.03,0.12,0.02,0.07,0.15,-0.01,-0.01,0.12,N/A,0.13,0.02,0.03,-0.02,N/A,N/A,0.17,0.09,-0.06,N/A,0.16,0.04,N/A,0.11,0.00,N/A,0.23,N/A,1,0.15,0.13,0.07,-0.01
0.13,0.31,0.72,0.73,0.80,0.62,N/A,0.40,N/A,0.20,N/A,0.20,N/A,0.27,0.31,0.54,0.30,0.27,0.84,0.11,0.05,0.25,N/A,0.67,0.23,0.19,0.16,N/A,N/A,0.59,0.13,0.06,N/A,0.86,0.35,N/A,0.19,0.03,N/A,0.10,N/A,0.15,1,0.87,0.27,0.09
0.11,0.31,0.79,0.77,0.88,0.61,N/A,0.47,N/A,0.22,N/A,0.22,N/A,0.28,0.27,0.50,0.34,0.34,0.94,0.11,0.07,0.31,N/A,0.73,0.22,0.20,0.17,N/A,N/A,0.57,0.15,0.03,N/A,0.90,0.34,N/A,0.16,0.04,N/A,0.12,N/A,0.13,0.87,1,0.34,0.08
-0.01,0.09,0.32,0.42,0.36,0.31,N/A,0.35,N/A,0.40,N/A,0.40,N/A,0.08,0.11,0.33,0.05,1.00,0.40,-0.03,0.05,0.06,N/A,0.31,0.08,0.23,0.06,N/A,N/A,0.18,0.15,-0.02,N/A,0.37,0.25,N/A,0.08,-0.01,N/A,0.18,N/A,0.07,0.27,0.34,1,0.09
0.05,0.01,0.07,0.08,0.12,0.16,N/A,-0.03,N/A,-0.04,N/A,-0.04,N/A,0.08,0.04,0.08,0.02,0.09,0.10,0.06,-0.03,-0.07,N/A,0.15,0.01,0.07,0.04,N/A,N/A,0.06,0.10,-0.02,N/A,0.14,0.09,N/A,0.04,-0.02,N/A,0.03,N/A,-0.01,0.09,0.08,0.09,1
