0.39,0.09,0.13,0.12,0.23,0.09,0.15,0.92,0.65,N/A,0.09,0.06,N/A,-0.02,0.04,0.04,0.13,0.15,0.67,0.44,0.00,N/A,N/A,0.74,0.30,0.64,0.03,0.14,0.60,N/A,N/A,0.67,0.10,-0.01,-0.02,0.12,0.15,0.24,0.71,0.13,1,0.57,0.14,0.57,0.69,N/A,0.16,0.72,0.26,N/A,0.66,0.69,N/A,0.63,0.02,0.39,0.71,0.72,0.16,0.69,N/A,0.12,0.07,0.68,0.64,0.09,0.00,N/A,0.74,0.67,0.16
0.38,0.06,0.14,0.08,0.23,0.05,0.13,0.66,0.82,N/A,0.10,0.15,N/A,0.02,0.06,0.10,0.12,0.11,0.68,0.38,0.09,N/A,N/A,0.70,0.24,0.82,0.01,0.09,0.63,N/A,N/A,0.58,0.15,-0.02,0.01,0.12,0.15,0.18,0.71,0.11,0.57,1,0.06,0.92,0.67,N/A,0.13,0.59,0.26,N/A,0.64,0.72,N/A,0.57,0.03,0.33,0.64,0.72,0.08,0.72,N/A,0.13,0.07,0.72,0.72,0.08,0.02,N/A,0.67,0.67,0.15
0.12,0.05,0.11,0.18,0.14,0.10,0.02,0.14,0.11,N/A,0.00,0.01,N/A,0.04,0.03,0.07,0.08,0.07,0.14,0.25,0.01,N/A,N/A,0.12,0.19,0.09,-0.01,0.13,0.13,N/A,N/A,0.14,0.12,0.09,0.07,0.07,0.19,0.08,0.09,0.04,0.14,0.06,1,0.05,0.09,N/A,0.12,0.13,0.15,N/A,0.12,0.11,N/A,0.11,0.27,0.19,0.10,0.11,0.08,0.11,N/A,0.09,0.09,0.18,0.11,0.14,0.27,N/A,0.10,0.13,0.09
0.35,0.04,0.13,0.09,0.21,0.05,0.11,0.60,0.64,N/A,0.09,0.08,N/A,0.03,0.03,0.11,0.12,0.12,0.66,0.34,0.06,N/A,N/A,0.71,0.22,0.65,0.01,0.09,0.56,N/A,N/A,0.57,0.14,-0.02,0.01,0.11,0.13,0.19,0.69,0.13,0.57,0.92,0.05,1,0.67,N/A,0.14,0.59,0.25,N/A,0.60,0.65,N/A,0.57,0.03,0.29,0.65,0.71,0.06,0.65,N/A,0.09,0.07,0.65,0.66,0.05,0.01,N/A,0.70,0.61,0.15
0.38,0.07,0.09,0.09,0.17,0.02,0.08,0.67,0.76,N/A,0.15,0.02,N/A,0.00,0.06,0.11,0.11,0.07,0.74,0.34,0.03,N/A,N/A,0.85,0.22,0.73,0.01,0.14,0.61,N/A,N/A,0.67,0.10,-0.04,-0.04,0.10,0.13,0.21,0.79,0.10,0.69,0.67,0.09,0.67,1,N/A,0.16,0.71,0.26,N/A,0.73,0.76,N/A,0.83,-0.03,0.30,0.83,0.81,0.07,0.76,N/A,0.05,0.10,0.70,0.72,0.05,-0.02,N/A,0.84,0.67,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.06,0.17,0.03,0.20,0.04,0.09,0.14,0.12,N/A,-0.04,-0.00,N/A,0.00,-0.03,0.03,0.01,0.06,0.14,0.22,0.05,N/A,N/A,0.14,0.19,0.13,0.07,0.14,0.10,N/A,N/A,0.11,0.10,0.10,-0.01,0.36,0.07,0.10,0.15,0.04,0.16,0.13,0.12,0.14,0.16,N/A,1,0.17,0.23,N/A,0.13,0.10,N/A,0.11,0.01,0.19,0.15,0.17,0.07,0.10,N/A,0.10,0.51,0.19,0.11,0.17,-0.01,N/A,0.14,0.15,0.20
0.46,0.07,0.14,0.15,0.26,0.12,0.19,0.71,0.70,N/A,0.12,0.11,N/A,0.01,0.08,0.11,0.17,0.16,0.70,0.51,-0.01,N/A,N/A,0.80,0.33,0.69,0.02,0.16,0.63,N/A,N/A,0.69,0.12,-0.02,-0.05,0.16,0.18,0.28,0.76,0.19,0.72,0.59,0.13,0.59,0.71,N/A,0.17,1,0.29,N/A,0.71,0.73,N/A,0.69,0.01,0.47,0.77,0.76,0.11,0.73,N/A,0.11,0.05,0.76,0.70,0.08,0.00,N/A,0.80,0.91,0.15
0.42,0.06,0.20,0.07,0.32,0.09,0.14,0.27,0.21,N/A,-0.02,0.02,N/A,0.10,0.10,0.04,0.08,0.16,0.25,0.52,0.18,N/A,N/A,0.20,0.40,0.24,0.06,0.13,0.20,N/A,N/A,0.19,0.12,0.17,0.05,0.20,0.12,0.36,0.23,0.12,0.26,0.26,0.15,0.25,0.26,N/A,0.23,0.29,1,N/A,0.21,0.22,N/A,0.19,0.06,0.48,0.20,0.25,0.07,0.22,N/A,0.07,0.07,0.38,0.20,0.20,0.06,N/A,0.19,0.29,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.32,0.08,0.08,0.09,0.17,0.05,0.23,0.68,0.78,N/A,0.09,0.10,N/A,0.04,0.07,0.05,0.19,0.12,0.75,0.34,0.03,N/A,N/A,0.82,0.19,0.75,-0.01,0.14,0.68,N/A,N/A,0.72,0.07,0.01,-0.06,0.08,0.25,0.23,0.78,0.11,0.66,0.64,0.12,0.60,0.73,N/A,0.13,0.71,0.21,N/A,1,0.75,N/A,0.68,0.14,0.28,0.79,0.80,0.06,0.75,N/A,0.11,0.05,0.72,0.76,0.07,0.14,N/A,0.81,0.70,0.11
0.35,0.15,0.09,0.07,0.17,0.06,0.09,0.74,0.86,N/A,0.15,0.15,N/A,-0.00,0.01,0.05,0.16,0.10,0.75,0.32,0.08,N/A,N/A,0.86,0.19,0.83,0.01,0.14,0.72,N/A,N/A,0.73,0.09,-0.04,-0.05,0.12,0.16,0.21,0.83,0.12,0.69,0.72,0.11,0.65,0.76,N/A,0.10,0.73,0.22,N/A,0.75,1,N/A,0.73,0.02,0.27,0.83,0.79,0.07,1.00,N/A,0.11,0.03,0.77,0.82,0.03,0.01,N/A,0.85,0.75,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.07,0.09,0.13,0.14,0.02,0.10,0.59,0.74,N/A,0.10,0.00,N/A,-0.02,0.01,0.11,0.11,0.06,0.70,0.29,0.04,N/A,N/A,0.84,0.15,0.68,0.01,0.16,0.56,N/A,N/A,0.64,0.11,-0.04,-0.02,0.12,0.15,0.24,0.76,0.11,0.63,0.57,0.11,0.57,0.83,N/A,0.11,0.69,0.19,N/A,0.68,0.73,N/A,1,0.00,0.25,0.84,0.79,0.08,0.73,N/A,0.11,0.06,0.65,0.69,0.02,-0.00,N/A,0.84,0.62,0.11
0.03,0.15,0.06,-0.01,0.08,0.13,0.07,0.01,0.02,N/A,0.04,-0.00,N/A,0.19,0.02,0.00,0.18,0.29,0.04,0.06,-0.03,N/A,N/A,0.02,0.02,0.00,0.02,0.04,0.10,N/A,N/A,0.14,0.13,0.06,0.09,0.04,0.59,-0.03,0.00,0.08,0.02,0.03,0.27,0.03,-0.03,N/A,0.01,0.01,0.06,N/A,0.14,0.02,N/A,0.00,1,0.05,0.03,0.02,0.06,0.02,N/A,0.03,0.04,0.04,0.02,0.06,0.93,N/A,0.04,0.00,0.06
0.63,0.11,0.32,0.17,0.53,0.22,0.23,0.40,0.31,N/A,0.07,0.02,N/A,0.13,0.20,0.14,0.19,0.24,0.32,0.88,0.14,N/A,N/A,0.27,0.62,0.32,0.12,0.24,0.32,N/A,N/A,0.32,0.24,0.14,0.14,0.21,0.12,0.40,0.29,0.35,0.39,0.33,0.19,0.29,0.30,N/A,0.19,0.47,0.48,N/A,0.28,0.27,N/A,0.25,0.05,1,0.26,0.29,0.22,0.27,N/A,0.21,0.10,0.60,0.28,0.25,0.05,N/A,0.27,0.45,0.20
0.34,0.09,0.09,0.10,0.16,0.02,0.15,0.69,0.80,N/A,0.13,0.05,N/A,-0.02,0.08,0.10,0.18,0.11,0.77,0.32,-0.01,N/A,N/A,0.92,0.18,0.76,0.04,0.13,0.67,N/A,N/A,0.74,0.04,-0.03,-0.05,0.12,0.18,0.22,0.85,0.12,0.71,0.64,0.10,0.65,0.83,N/A,0.15,0.77,0.20,N/A,0.79,0.83,N/A,0.84,0.03,0.26,1,0.87,0.09,0.83,N/A,0.08,0.07,0.74,0.79,0.05,0.01,N/A,0.93,0.72,0.12
0.38,0.06,0.10,0.12,0.17,0.02,0.17,0.73,0.81,N/A,0.13,0.03,N/A,-0.02,0.03,0.11,0.13,0.14,0.76,0.36,0.03,N/A,N/A,0.90,0.20,0.79,0.04,0.14,0.68,N/A,N/A,0.73,0.06,-0.01,-0.05,0.10,0.16,0.24,0.86,0.11,0.72,0.72,0.11,0.71,0.81,N/A,0.17,0.76,0.25,N/A,0.80,0.79,N/A,0.79,0.02,0.29,0.87,1,0.08,0.79,N/A,0.05,0.06,0.76,0.81,0.07,-0.00,N/A,0.89,0.74,0.12
0.14,0.03,0.09,0.09,0.14,0.08,0.04,0.14,0.09,N/A,0.05,0.01,N/A,0.08,-0.02,0.03,0.14,0.11,0.12,0.21,0.02,N/A,N/A,0.05,0.20,0.09,-0.02,0.02,0.15,N/A,N/A,0.17,0.09,0.03,0.04,-0.01,0.04,0.06,0.07,0.12,0.16,0.08,0.08,0.06,0.07,N/A,0.07,0.11,0.07,N/A,0.06,0.07,N/A,0.08,0.06,0.22,0.09,0.08,1,0.07,N/A,0.17,0.06,0.15,0.06,0.27,0.02,N/A,0.08,0.10,0.05
0.35,0.15,0.09,0.07,0.17,0.06,0.09,0.74,0.86,N/A,0.15,0.15,N/A,-0.00,0.01,0.05,0.16,0.10,0.75,0.32,0.08,N/A,N/A,0.86,0.19,0.83,0.01,0.14,0.72,N/A,N/A,0.73,0.09,-0.04,-0.05,0.12,0.16,0.21,0.83,0.12,0.69,0.72,0.11,0.65,0.76,N/A,0.10,0.73,0.22,N/A,0.75,1.00,N/A,0.73,0.02,0.27,0.83,0.79,0.07,1,N/A,0.11,0.03,0.77,0.82,0.03,0.01,N/A,0.85,0.75,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.10,0.02,0.02,0.08,0.06,0.05,0.13,0.13,N/A,0.02,0.04,N/A,0.00,0.05,0.02,-0.06,-0.00,0.10,0.17,-0.02,N/A,N/A,0.09,0.16,0.15,-0.01,-0.05,0.11,N/A,N/A,0.10,0.14,0.12,0.03,0.04,0.09,0.11,0.13,-0.01,0.12,0.13,0.09,0.09,0.05,N/A,0.10,0.11,0.07,N/A,0.11,0.11,N/A,0.11,0.03,0.21,0.08,0.05,0.17,0.11,N/A,1,0.01,0.17,0.11,0.34,-0.03,N/A,0.09,0.13,0.04
0.13,0.07,0.11,-0.02,0.13,0.00,0.02,0.06,0.06,N/A,0.08,0.08,N/A,0.04,0.03,0.06,0.01,0.01,0.06,0.10,0.04,N/A,N/A,0.06,0.10,0.06,0.11,0.05,0.07,N/A,N/A,0.10,0.09,0.03,-0.03,0.29,0.06,0.08,0.05,0.03,0.07,0.07,0.09,0.07,0.10,N/A,0.51,0.05,0.07,N/A,0.05,0.03,N/A,0.06,0.04,0.10,0.07,0.06,0.06,0.03,N/A,0.01,1,0.08,0.04,0.04,0.02,N/A,0.05,0.04,0.04
0.59,0.10,0.18,0.15,0.34,0.13,0.23,0.84,0.78,N/A,0.13,0.18,N/A,0.04,0.11,0.14,0.22,0.22,0.73,0.69,0.12,N/A,N/A,0.76,0.46,0.79,0.05,0.18,0.85,N/A,N/A,0.76,0.18,0.04,0.03,0.17,0.16,0.33,0.77,0.21,0.68,0.72,0.18,0.65,0.70,N/A,0.19,0.76,0.38,N/A,0.72,0.77,N/A,0.65,0.04,0.60,0.74,0.76,0.15,0.77,N/A,0.17,0.08,1,0.91,0.19,0.03,N/A,0.75,0.90,0.18
0.36,0.06,0.07,0.10,0.14,0.02,0.16,0.84,0.83,N/A,0.11,0.19,N/A,-0.02,0.01,0.10,0.16,0.11,0.76,0.35,0.07,N/A,N/A,0.83,0.19,0.82,0.01,0.11,0.89,N/A,N/A,0.78,0.08,-0.03,-0.05,0.08,0.13,0.20,0.82,0.10,0.64,0.72,0.11,0.66,0.72,N/A,0.11,0.70,0.20,N/A,0.76,0.82,N/A,0.69,0.02,0.28,0.79,0.81,0.06,0.82,N/A,0.11,0.04,0.91,1,0.08,0.01,N/A,0.81,0.88,0.10
0.17,0.11,0.06,0.03,0.10,0.04,0.01,0.11,0.09,N/A,-0.03,0.06,N/A,-0.03,0.04,0.09,-0.01,0.08,0.04,0.29,0.02,N/A,N/A,0.07,0.22,0.08,-0.02,0.08,0.11,N/A,N/A,0.10,0.02,0.16,0.03,0.08,0.06,0.14,0.04,0.01,0.09,0.08,0.14,0.05,0.05,N/A,0.17,0.08,0.20,N/A,0.07,0.03,N/A,0.02,0.06,0.25,0.05,0.07,0.27,0.03,N/A,0.34,0.04,0.19,0.08,1,0.01,N/A,0.03,0.11,0.12
-0.00,0.06,0.07,-0.02,0.07,0.12,0.06,0.01,0.02,N/A,0.04,0.02,N/A,0.17,0.02,0.03,0.20,0.29,0.04,0.04,-0.01,N/A,N/A,0.01,-0.02,0.00,0.02,0.08,0.10,N/A,N/A,0.13,0.14,0.06,0.07,0.05,0.53,-0.02,-0.01,0.12,0.00,0.02,0.27,0.01,-0.02,N/A,-0.01,0.00,0.06,N/A,0.14,0.01,N/A,-0.00,0.93,0.05,0.01,-0.00,0.02,0.01,N/A,-0.03,0.02,0.03,0.01,0.01,1,N/A,0.02,0.01,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.34,0.09,0.11,0.11,0.17,0.04,0.14,0.70,0.82,N/A,0.15,0.04,N/A,-0.01,0.05,0.12,0.16,0.06,0.78,0.31,0.01,N/A,N/A,0.96,0.16,0.77,0.02,0.15,0.68,N/A,N/A,0.76,0.06,-0.02,-0.05,0.09,0.19,0.24,0.88,0.14,0.74,0.67,0.10,0.70,0.84,N/A,0.14,0.80,0.19,N/A,0.81,0.85,N/A,0.84,0.04,0.27,0.93,0.89,0.08,0.85,N/A,0.09,0.05,0.75,0.81,0.03,0.02,N/A,1,0.73,0.12
0.46,0.06,0.11,0.14,0.23,0.09,0.20,0.82,0.75,N/A,0.10,0.21,N/A,-0.00,0.06,0.10,0.17,0.18,0.71,0.51,0.05,N/A,N/A,0.75,0.33,0.77,0.02,0.14,0.82,N/A,N/A,0.73,0.12,-0.02,-0.04,0.15,0.14,0.25,0.76,0.16,0.67,0.67,0.13,0.61,0.67,N/A,0.15,0.91,0.29,N/A,0.70,0.75,N/A,0.62,0.00,0.45,0.72,0.74,0.10,0.75,N/A,0.13,0.04,0.90,0.88,0.11,0.01,N/A,0.73,1,0.14
0.13,0.03,0.22,0.03,0.25,0.10,0.02,0.15,0.13,N/A,0.06,0.01,N/A,0.14,0.07,0.06,0.09,0.05,0.15,0.23,0.08,N/A,N/A,0.11,0.11,0.14,0.01,0.10,0.15,N/A,N/A,0.18,0.03,0.01,-0.05,0.18,-0.03,0.05,0.13,0.04,0.16,0.15,0.09,0.15,0.14,N/A,0.20,0.15,0.08,N/A,0.11,0.10,N/A,0.11,0.06,0.20,0.12,0.12,0.05,0.10,N/A,0.04,0.04,0.18,0.10,0.12,0.07,N/A,0.12,0.14,1
