0.11,0.02,0.13,0.08,0.12,0.07,-0.10,0.01,0.04,0.17,N/A,0.17,0.12,-0.02,0.04,0.13,0.06,0.04,0.13,0.03,1,-0.03,-0.01,0.20,-0.02,0.13,0.02,0.04,N/A,0.12,0.07,N/A,N/A,0.14,0.14,N/A,0.03,0.05,-0.02,0.10,0.05,0.04,0.14,0.16,0.04,0.05
-0.04,0.15,0.36,0.18,0.24,0.16,-0.04,0.35,0.02,-0.00,N/A,-0.00,0.06,0.08,0.05,0.06,0.15,0.07,0.27,0.01,-0.03,1,0.01,0.25,0.09,0.06,0.25,-0.01,N/A,0.11,0.09,N/A,N/A,0.27,0.08,N/A,0.06,0.08,0.04,0.13,0.00,0.07,0.21,0.31,0.07,0.13
-0.01,-0.00,0.05,0.03,0.15,0.25,0.06,-0.03,-0.02,0.04,N/A,0.04,-0.00,0.04,0.01,0.00,-0.01,-0.01,0.12,0.31,-0.01,0.01,1,0.10,-0.03,0.04,-0.01,0.00,N/A,0.00,-0.03,N/A,N/A,0.14,0.03,N/A,0.07,0.00,0.10,0.04,0.01,-0.00,0.13,0.12,-0.01,0.05
0.12,0.24,0.57,0.45,0.72,0.55,0.08,0.37,0.12,0.18,N/A,0.18,0.03,0.23,0.24,0.45,0.30,0.14,0.67,0.07,0.20,0.25,0.10,1,0.16,0.19,0.18,0.10,N/A,0.44,0.27,N/A,N/A,0.76,0.33,N/A,0.19,0.11,0.00,0.16,0.14,0.19,0.66,0.70,0.14,0.19
0.02,0.02,0.14,0.08,0.15,0.14,0.00,0.12,0.00,0.01,N/A,0.01,-0.02,0.03,0.01,0.07,0.01,0.02,0.12,0.01,-0.02,0.09,-0.03,0.16,1,-0.01,0.01,-0.00,N/A,0.07,0.33,N/A,N/A,0.15,0.08,N/A,0.02,0.03,0.02,0.00,0.09,0.07,0.11,0.14,0.02,-0.00
0.01,0.05,0.09,0.09,0.13,0.13,-0.05,0.17,0.16,-0.02,N/A,-0.02,0.07,0.08,0.03,0.10,-0.01,0.00,0.15,0.03,0.13,0.06,0.04,0.19,-0.01,1,0.02,-0.03,N/A,0.13,-0.02,N/A,N/A,0.14,0.06,N/A,0.08,0.22,0.01,0.01,-0.03,0.07,0.10,0.11,0.00,0.05
-0.03,0.09,0.26,0.13,0.16,0.12,0.02,0.33,0.02,0.05,N/A,0.05,0.02,-0.01,-0.03,0.13,0.06,0.09,0.17,0.05,0.02,0.25,-0.01,0.18,0.01,0.02,1,0.01,N/A,0.08,0.11,N/A,N/A,0.18,0.04,N/A,-0.01,0.24,0.06,0.13,0.03,-0.01,0.19,0.21,0.09,0.16
0.03,0.06,0.01,0.16,0.12,0.07,0.02,0.02,0.03,-0.00,N/A,-0.00,0.08,0.04,-0.04,0.02,0.03,-0.03,0.08,0.08,0.04,-0.01,0.00,0.10,-0.00,-0.03,0.01,1,N/A,0.16,0.04,N/A,N/A,0.10,0.08,N/A,-0.00,0.07,0.07,0.18,0.04,0.07,0.06,0.08,-0.03,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.19,0.35,0.31,0.60,0.43,0.06,0.15,0.11,0.16,N/A,0.16,0.17,0.19,0.22,0.33,0.21,0.06,0.51,0.07,0.12,0.11,0.00,0.44,0.07,0.13,0.08,0.16,N/A,1,0.14,N/A,N/A,0.61,0.23,N/A,0.14,0.13,0.01,0.11,0.10,0.19,0.49,0.53,0.06,0.12
0.06,0.10,0.22,0.16,0.30,0.20,0.01,0.28,-0.01,0.07,N/A,0.07,0.06,0.05,0.07,0.20,0.17,0.07,0.29,0.01,0.07,0.09,-0.03,0.27,0.33,-0.02,0.11,0.04,N/A,0.14,1,N/A,N/A,0.32,0.08,N/A,0.09,0.06,-0.03,0.10,0.12,0.07,0.30,0.34,0.07,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.31,0.66,0.57,0.96,0.68,0.09,0.37,0.06,0.21,N/A,0.21,0.11,0.37,0.27,0.51,0.43,0.16,0.89,0.11,0.14,0.27,0.14,0.76,0.15,0.14,0.18,0.10,N/A,0.61,0.32,N/A,N/A,1,0.34,N/A,0.31,0.14,0.06,0.21,0.17,0.20,0.84,0.89,0.16,0.17
0.02,0.06,0.30,0.28,0.33,0.24,0.01,0.11,0.00,0.10,N/A,0.10,-0.01,0.10,0.07,0.16,0.18,0.11,0.37,0.06,0.14,0.08,0.03,0.33,0.08,0.06,0.04,0.08,N/A,0.23,0.08,N/A,N/A,0.34,1,N/A,0.24,0.07,0.02,0.07,0.10,0.38,0.33,0.38,0.11,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.11,0.20,0.12,0.30,0.23,0.01,0.03,-0.02,-0.01,N/A,-0.01,-0.02,0.14,0.11,0.09,0.13,0.02,0.30,0.01,0.03,0.06,0.07,0.19,0.02,0.08,-0.01,-0.00,N/A,0.14,0.09,N/A,N/A,0.31,0.24,N/A,1,0.09,0.01,0.04,0.02,0.07,0.29,0.29,0.02,0.01
0.06,0.04,0.15,0.02,0.13,0.16,-0.12,0.05,0.01,0.00,N/A,0.00,0.02,0.04,-0.01,0.07,0.00,-0.07,0.11,-0.03,0.05,0.08,0.00,0.11,0.03,0.22,0.24,0.07,N/A,0.13,0.06,N/A,N/A,0.14,0.07,N/A,0.09,1,0.02,0.08,-0.04,0.02,0.09,0.11,-0.07,0.18
-0.03,0.01,0.01,0.03,0.04,0.37,0.04,-0.02,-0.01,0.06,N/A,0.06,-0.01,0.04,-0.01,-0.02,0.01,0.00,0.04,0.53,-0.02,0.04,0.10,0.00,0.02,0.01,0.06,0.07,N/A,0.01,-0.03,N/A,N/A,0.06,0.02,N/A,0.01,0.02,1,0.04,-0.00,0.01,0.05,0.03,0.00,-0.00
-0.03,0.03,0.19,0.23,0.21,0.23,0.00,0.18,0.01,0.09,N/A,0.09,0.13,0.05,0.10,0.25,0.01,0.20,0.19,0.04,0.10,0.13,0.04,0.16,0.00,0.01,0.13,0.18,N/A,0.11,0.10,N/A,N/A,0.21,0.07,N/A,0.04,0.08,0.04,1,0.08,0.08,0.26,0.26,0.20,0.32
0.06,0.08,0.13,0.12,0.16,0.12,-0.04,0.07,-0.06,0.01,N/A,0.01,-0.01,0.10,0.04,0.09,0.12,0.02,0.15,0.02,0.05,0.00,0.01,0.14,0.09,-0.03,0.03,0.04,N/A,0.10,0.12,N/A,N/A,0.17,0.10,N/A,0.02,-0.04,-0.00,0.08,1,0.01,0.20,0.16,0.02,-0.09
0.03,0.03,0.18,0.13,0.23,0.12,0.01,0.06,0.00,0.03,N/A,0.03,0.03,0.03,0.01,0.11,0.07,0.02,0.28,-0.01,0.04,0.07,-0.00,0.19,0.07,0.07,-0.01,0.07,N/A,0.19,0.07,N/A,N/A,0.20,0.38,N/A,0.07,0.02,0.01,0.08,0.01,1,0.15,0.23,0.02,-0.01
0.10,0.27,0.64,0.55,0.77,0.65,0.09,0.35,0.09,0.22,N/A,0.22,0.10,0.32,0.32,0.49,0.44,0.17,0.82,0.09,0.14,0.21,0.13,0.66,0.11,0.10,0.19,0.06,N/A,0.49,0.30,N/A,N/A,0.84,0.33,N/A,0.29,0.09,0.05,0.26,0.20,0.15,1,0.87,0.17,0.14
0.07,0.31,0.74,0.64,0.83,0.63,0.09,0.41,0.07,0.22,N/A,0.22,0.10,0.33,0.28,0.51,0.45,0.18,0.93,0.08,0.16,0.31,0.12,0.70,0.14,0.11,0.21,0.08,N/A,0.53,0.34,N/A,N/A,0.89,0.38,N/A,0.29,0.11,0.03,0.26,0.16,0.23,0.87,1,0.18,0.15
0.02,-0.00,0.14,0.34,0.15,0.13,-0.02,0.10,0.12,0.05,N/A,0.05,-0.02,0.07,0.06,0.24,0.05,1.00,0.19,0.01,0.04,0.07,-0.01,0.14,0.02,0.00,0.09,-0.03,N/A,0.06,0.07,N/A,N/A,0.16,0.11,N/A,0.02,-0.07,0.00,0.20,0.02,0.02,0.17,0.18,1,0.01
-0.03,0.02,0.09,0.09,0.15,0.09,0.05,0.07,0.03,0.05,N/A,0.05,0.19,0.03,0.03,0.16,0.01,0.01,0.14,0.01,0.05,0.13,0.05,0.19,-0.00,0.05,0.16,0.05,N/A,0.12,0.05,N/A,N/A,0.17,0.06,N/A,0.01,0.18,-0.00,0.32,-0.09,-0.01,0.14,0.15,0.01,1
